date,class4,class2,0,1,2,3,4,5,6,7
2001-06-24,II,event,-0.4846366637408552,0.13484305742726146,-0.11677724961607679,-0.19672543745150622,0.05795793569189418,0.01724481441511099,-0.25517827662422754,-0.027621483991390597
2001-07-01,nonevent,notevent,-0.702334258169893,0.3581877814579617,0.062087254718902384,-0.2669508595711775,0.11568089087090574,-0.007886712289478438,-0.06039128906056415,-0.003407279497660403
2001-07-10,nonevent,notevent,0.05585550420174697,0.7372830888175473,-0.06733758477544036,-0.1379369269466586,0.25972725769101945,0.1726870896913497,-0.19697862514924475,0.09290296994091862
2001-07-21,nonevent,notevent,0.4427841362222805,1.1863368468905995,0.08261370514254515,-0.05995456038959166,-0.06916802650323044,-0.2742638310019931,0.1275676129642677,0.13867898799090653
2001-07-31,Ib,event,-0.4997318728682895,0.31800538440411014,-0.20245489133567363,0.20459310518357327,-0.342135883545309,0.07461763187112877,-0.14394510373177047,-0.030203105476481647
2001-08-01,Ib,event,-0.2757336573530039,0.005563885368479089,-0.3411725065175646,-0.27954126941975227,-0.11234547293998905,0.1428042148783304,-0.14109956235712626,-0.1807941736693088
2001-08-02,Ib,event,-0.5108752577319386,-0.05747561070381116,-0.3141428505586847,-0.05050439886733559,-0.05453918839749675,0.24862570089945343,-0.14004437750247847,-0.04981207319028296
2001-08-10,II,event,-0.6266400618648076,0.301991477273532,-0.1334124284302526,-0.14280304083041076,-0.1334054072864127,0.08984558336480829,-0.19779316021692778,0.011316653483102188
2001-08-11,II,event,-0.2210731830332213,0.8306577258543857,0.06836330172780714,0.17392151776799386,-0.47188926229157446,-0.2939053249294492,-0.0998979259558385,0.13372149277682355
2001-08-22,nonevent,notevent,-0.3225052130850234,0.22176312636461226,-0.24784395107527496,-0.11510055397563551,-0.009903042791369986,0.1814893398868791,-0.27964667595354764,0.22654239919691388
2001-08-25,nonevent,notevent,-0.4337134981531763,0.31330689812945334,-0.05450924422606178,-0.3403995960653143,-0.09754749082046293,0.06371645263353255,-0.1837435574776683,0.3048147817341466
2001-08-28,Ia,event,-0.5092762117423631,0.053271995854760064,-0.17574331667451504,0.15698446457088314,0.20601216681665854,0.46005004855601345,-0.19079197554665359,-0.01116368970582631
2001-09-02,Ib,event,0.016496807247415687,0.30670608413369865,0.2415084161325293,-0.24917102829674193,0.33705889168459274,-0.030655701115335245,-0.4535099868423583,0.1191133038154563
2001-09-03,nonevent,notevent,0.6774909001045437,0.9705747596223798,0.0035901914967018003,0.2232045645406686,-0.24752564999169147,-0.2995106206454564,-0.34199239551754057,-0.2501736746133036
2001-09-11,nonevent,notevent,0.4100518408331855,0.31242728821951943,-0.243743804763297,-0.1692485101121241,0.15387087221658785,0.26112794481144086,-0.20686633349447003,0.022931867791450716
2003-03-17,Ia,event,0.030525290093739867,-0.23066672817710512,-0.26009851111005305,-0.07305365054838939,0.09696130542403877,-0.02583748486345604,-0.08197880599612556,-0.011557636122863936
2003-03-21,Ia,event,-0.30488475685373506,-0.7321999810745786,0.3558281465767812,0.09968337602260292,-0.15261858765907,0.018940742055800888,-0.22004660652631736,0.20727930304881903
2003-03-25,Ia,event,-0.49032359601677333,-0.3707334476902303,-0.23145146484257542,0.22783391035619668,-0.07499179709922865,-0.03421974588814745,-0.17612641152658073,0.23239943165656496
2003-04-15,Ib,event,-0.4815045732707647,-0.4785320215657978,0.09895159941639302,-0.07602037116210272,0.0398951666123513,-0.13038801874436332,-0.036848139156287235,0.05416743016603057
2003-04-19,II,event,-0.658029125769967,-0.36685426751738626,-0.011263945992425665,0.06981108611998074,0.17764997591590914,-0.010626653129540285,0.008860543441509551,0.17365494712849508
2003-04-20,Ib,event,-0.8515406984099545,-0.36041335632859434,0.08641922508003469,0.15046621781442857,0.38603947525908366,-0.241518084969193,-0.10913268947038463,-0.022872979156200856
2003-04-25,II,event,-0.40689150093496795,-0.5305345291692243,-0.3435177257675522,-0.02876894305759478,-0.050990724141270524,-0.10271696869373889,-0.051360329526518055,-0.09198044209830969
2003-04-26,Ib,event,-0.6040993740847316,-0.540477130019666,-0.13978128038615434,0.18267272097604256,0.18182588298668217,0.001672423217541583,-0.013918629048980894,-0.15160544629232764
2003-04-27,Ib,event,-0.4901868175856995,-0.5130204000854612,0.0978811917512359,0.4073712149728878,0.3025671301999253,0.26085551258460526,-0.02365540325226858,-0.16155327523266333
2003-05-01,nonevent,notevent,0.6413019961989322,0.6917652209203742,-0.11881475309612859,0.8363045256416102,0.22831755602784568,-0.061749196230875165,-0.027703827116668054,-0.04997335479408624
2003-05-04,II,event,-0.6198661838182368,-0.3721522539207024,-0.36284933036425765,0.33147578819860735,0.1175593474691293,0.21144708561498973,-0.00580877858853849,-0.02976203621841803
2003-05-05,II,event,-0.42250500176202177,-0.2415809942256707,0.3272228674253794,0.05401126876801451,0.023426479355501472,0.1546777968413866,-0.09380366905922698,-0.12355919316911247
2003-05-10,Ib,event,-0.7404876733808053,-0.12137995901661719,-0.010691018022954897,0.08364018735272205,-0.009472046472037076,-0.06168582537117356,-0.028121444322773997,-0.035637085002417225
2003-05-17,nonevent,notevent,0.4408911392295379,0.7518626124753347,-0.01538820456873936,0.339113003097375,0.0937310528607576,-0.31282822963299195,-0.061600377055156995,-0.0684024482381421
2003-05-28,Ia,event,-0.7104395442821395,-0.08011940025825348,-0.2485114296609041,0.02615376878466311,-0.31009715965840556,-0.18769835603590457,-0.1078755971829185,-0.01365181601593958
2003-05-29,Ib,event,-0.7113219711071636,-0.10682101453348547,-0.10726777392619594,0.10632142581750056,0.1432486679191007,0.12185323438228826,-0.1425119349070946,0.09598559742333525
2003-06-16,II,event,-0.46601549282516586,0.20785042752728447,-0.1642572101803061,-0.044035016410656054,-0.22951710494475283,-0.12650139279821565,-0.032825223928705224,0.0012971782963180892
2003-06-22,nonevent,notevent,-4.5049537933308455e-05,0.4354554003865255,-0.2553145882309236,0.03590170240398972,0.07348678656177304,0.1452378881886293,-0.23205456848971864,0.12870376917673304
2003-06-25,II,event,-0.9182813781454919,-0.010253806234215774,-0.08274957641521764,-0.005232701807933236,0.004624632137293521,0.039197598201311086,-0.1940102492829066,0.037800730359916455
2003-06-27,Ib,event,-0.9357870365650326,0.06257119185071763,0.07139954169326394,0.02920196445172455,0.07807026530670788,0.04994058009164295,-0.15133015761424168,0.09641984263153026
2003-06-30,II,event,-0.448338348137909,0.2562147863873301,-0.1604780818994031,-0.19534090174070504,0.029926962297413748,0.06900374928356322,-0.11587527387250937,-0.024386326449836404
2003-07-13,Ib,event,-0.7071668665022234,0.6222934672304475,0.0983632384981884,-0.20160805397583767,0.1588347351931297,0.3109618892287779,0.2781840631939027,0.49028468335325054
2003-07-19,nonevent,notevent,-0.8518552593763142,0.7258278367484874,0.41956195017230874,-0.47063256694887445,0.14529880426304984,-0.07046141775240843,0.121947066964765,0.37847573047543137
2003-07-26,II,event,-0.5235084464073954,0.5565636886502714,0.23273640735997436,-0.41416154992387116,0.25554201708523167,-0.07946120735298233,-0.0496169388224392,0.15477036674509154
2003-08-06,nonevent,notevent,-0.5599631889462143,0.3640517906631129,-0.13966296082848037,-0.2968665763262087,-0.07824271027034502,-0.03274483639817466,-0.053946902271801815,0.053752772053631916
2003-09-11,II,event,0.04701819870751504,0.20235218452122447,0.48975270898096956,-0.1450179914402796,-0.014700981916048732,-0.15063885220722528,-0.3270943334624108,-0.012470537690080958
2003-09-12,nonevent,notevent,0.043727728003850753,0.5325987713717212,0.4240950541585694,-0.24652973309848553,-0.09076158409915472,0.10371258908658273,0.09959304107589162,0.33124031128573445
2003-09-14,II,event,-0.3926647437027233,0.17009767080853944,-0.07276402162886061,0.03946439407518268,0.3459873960665644,0.2661269289586573,-0.14002435505330443,0.22821364450110415
2003-09-17,II,event,-0.3774869924405854,-0.017661992939419415,0.04718907721340836,-0.2341956896602427,-0.12005786724304415,0.09955778968283047,-0.19788102446678,-0.017555921720149317
2003-09-20,Ia,event,-0.33272770387234357,-0.1681288614423952,-0.37901421509619887,0.05766019140930466,0.07878883907969812,0.21093373229982498,-0.2310470619487125,0.015242948909847821
2003-09-21,II,event,0.29359646845270765,0.49610160020288047,-0.16318912596948215,0.4222150480859947,0.11602530793144455,0.1608748910159862,-0.32996549733880226,0.08114191994511334
2003-10-10,nonevent,notevent,0.5573133025928794,0.15239455501143087,-0.10071075179477323,-0.074107660900755,0.04987240175340241,0.286323644854815,-0.1274515534839224,-0.06604135500206061
2003-10-15,Ia,event,0.16066490142508638,-0.21169030916184634,-0.34975939769351694,-0.29094558252549363,-0.05740059891369821,0.023214619976992708,-0.20256500387670479,0.0513510453881588
2003-10-23,II,event,0.29175083352049336,-0.08469682131556454,-0.11021073652698912,0.005842129361226193,0.04302910264717806,0.15130490904249125,-0.16462463423748563,0.2195812882922793
2003-11-18,nonevent,notevent,1.1532135801859646,-0.06960858255141457,0.47971084784209145,-0.1302236414579249,-0.3433241410606462,0.5412123692308428,0.2840253621086385,0.00023404171377760852
2003-12-01,nonevent,notevent,0.967002461558961,0.15442397908527042,-0.34023004866865686,-0.24488285580928787,-0.03717909571192402,0.011972650687759575,-0.0695360416022102,0.007056030050221169
2003-12-02,nonevent,notevent,1.0495749913911099,-0.07086184034671628,0.3467245425046763,-0.3137346314728229,-0.16330617904155614,0.30609836735769064,-0.01646369416343134,-0.11098479318506274
2003-12-05,Ib,event,0.7683425770383329,-0.05594908211203566,-0.5155854500967181,-0.13173800431459673,0.0009586144011996619,0.09693207927393964,-0.18798650811177667,-0.19335981217190132
2003-12-09,II,event,0.823154602097631,-0.11407399333411672,-0.19640154567631976,-0.13573722410387387,0.13742449091559267,0.03025650239015324,-0.24357930667397937,0.13166699346354951
2003-12-29,nonevent,notevent,0.8316372394532944,0.3443901522977601,0.09690103835406758,0.2574800182262618,0.2933064842135283,-0.19205066086049902,-0.14038529435310984,-0.06350827023088906
2003-12-31,nonevent,notevent,0.9085636766142258,-0.04360529082994572,-0.3994584443238628,-0.13330687048283285,0.14896022019054905,0.027325066783099757,-0.18400281058891566,0.0656683831578766
2004-01-07,nonevent,notevent,0.955095124981832,-0.10275345870664485,-0.2319064704328491,-0.2683785346556787,0.051293854459159266,-0.04624542874311537,-0.17638404994675794,-0.037920794325515414
2004-01-16,nonevent,notevent,0.9312163475852678,-0.039280453365572156,-0.3245247598904528,-0.12393870292943616,0.04109614437824333,-0.11825947112548134,-0.042011019281811494,-0.02364250356745366
2004-01-22,nonevent,notevent,0.8120057712791464,-0.3971791788197148,-0.21296178422192533,-0.16443426280171394,-0.1205189185259356,-0.1701863371089862,-0.1209215205851243,0.16396459213139405
2004-01-31,nonevent,notevent,0.9361756144206888,-0.038699297964838085,-0.1358423103216455,0.3737535730816972,0.626905764361259,0.013434237433864224,-0.0955703148078069,0.1298640069992214
2004-02-03,nonevent,notevent,0.8620710959606182,-0.09466324438278279,-0.2168128745884575,-0.018194486792887255,0.1812737536502674,0.05209840970378485,-0.13405343416592652,0.04621812946169222
2004-02-20,II,event,0.5394891115852088,-0.001163082291670094,-0.25562202288172575,-0.2428008026157676,-0.005216397450530397,-0.0918144543345514,-0.07794056433279903,0.027946473015843326
2004-02-25,nonevent,notevent,0.8233978302383972,-0.04616910364359858,-0.14615983959518739,-0.07663910688385038,0.026087616564615678,-0.10051348193125244,-0.14152385759409414,-0.1744081780775662
2004-02-28,nonevent,notevent,0.5699221279893608,-0.1672987459971688,-0.17676325350900904,-0.0013636420058002424,0.0606569860278934,-0.02396048757150459,-0.00014543823085516933,0.004828101399928618
2004-03-01,Ib,event,0.2065025496541495,-0.173363829385596,-0.18590463713634744,0.046135180105654365,0.046622541170056986,-0.09079497322684617,-0.05065024690249299,0.0713574125757543
2004-03-07,II,event,-0.043382599549259646,-0.4556920315596096,0.20897702590955533,-0.05594023767037768,-0.1371743909700635,-0.2860565664185811,-0.1901100335261602,0.267811197888979
2004-03-09,Ib,event,-0.1184639583762404,-0.6327872265507005,0.5277669998545367,-0.07320038262828404,-0.2094102726314581,0.02300795505787609,-0.1651137580447321,0.31881308025722094
2004-03-14,nonevent,notevent,0.45364972840659795,-0.2669791501090269,0.09329453269297011,0.07682914085547309,0.25710418947861224,-0.0796151196778763,-0.17942453584985626,0.06488139162613897
2004-03-22,nonevent,notevent,0.6416084587175562,-0.017788470543687842,-0.48761447274522746,0.35164173788090064,0.16922917674182386,0.24790602883820598,0.012589698631149763,0.06575180809561207
2004-03-28,Ib,event,-0.2522740694965933,-0.417796698425169,-0.34871798086439093,0.2955001039245764,-0.0170209655638709,0.07707905334363825,0.00463356935780652,-0.0199341606185318
2004-03-29,Ib,event,-0.12672857256507136,-0.5389290568702583,0.5296695664343114,-0.016892132651805527,-0.1936403750302259,0.08795258422590772,-0.10312682699593903,-0.2518303588872342
2004-04-06,Ib,event,-0.3507718677658732,-0.5968044101887628,0.330315177672851,-0.012709029209598727,0.008483576258964698,-0.10563619460675647,-0.024075714031823552,-0.33790141993519063
2004-04-11,Ib,event,-0.08290996062554493,-0.11821523881153408,-0.2595983468751495,0.1368151899842445,-0.35269014906165336,-0.1744752798821608,-0.03966248542960559,-0.005335324669366648
2004-04-13,Ia,event,-0.48827660442054777,-0.5796705973991997,-0.029858824507677875,-0.0671779468230755,-0.1558380594096118,-0.09664904681444239,-0.038956435579452116,-0.11193765647896844
2004-04-16,II,event,-0.09004554575694897,-0.30899509566003336,0.8969222329386033,0.052557228912335115,-0.024987621405708177,0.22929908199532054,-0.13123311581826447,-0.19342681069540116
2004-04-23,Ib,event,-0.23318744095708063,-0.5205954409744646,0.5716967465416638,-0.10784547994437706,-0.0371163783078528,0.05282745511191545,-0.1531050408013823,-0.34651443314871133
2004-04-27,II,event,-0.5290865316425492,-0.45344265758281715,0.4659495898730926,0.025609650541616683,0.18084335972682963,-0.052525834251424375,-0.13932608332918706,-0.21558508045961666
2004-04-28,Ia,event,-0.6904586857584912,-0.4705085180144684,-0.127690152573502,0.10490629651551261,0.10190493291186893,0.07108112346481599,-0.06148986257814586,-0.13022613754115298
2004-04-30,II,event,-0.6711481064054818,-0.3691804135097077,-0.12853146970824827,0.01764463807298732,0.10038888998470265,-0.019903782353973207,-0.07688330675342336,-0.21672497566110757
2004-05-02,II,event,-0.770482241239778,-0.35656445781196683,0.019249473055479516,0.005240533652533989,0.017423333270556896,-0.013658634371195189,-0.015558191275068044,-0.23703294741744085
2004-05-04,nonevent,notevent,0.24147337579511252,0.49903149746078657,0.6113519582099571,0.4346960536589043,-0.2453275156514777,-0.1923832888301277,-0.3298786912259039,-0.27727514780378476
2004-05-11,Ia,event,-0.5928153505894348,-0.3739974857271585,-0.28405052460944535,0.11226922750316305,-0.027388400930044656,0.11361337134408557,0.026815247464103385,-0.10077770286088279
2004-05-12,II,event,-0.3638234531060287,-0.3860604419320406,-0.2674753743719262,-0.14719004386341716,-0.19439343707049167,-0.018021378459449428,-0.09524249240985123,-0.1727202372626213
2004-05-13,Ia,event,-0.5514218148327242,-0.40108710735744585,-0.25072337894117314,0.06544495182999274,-0.07047681929727902,0.10089080777641746,-0.046503683508062756,-0.03266878538300166
2004-05-14,II,event,-0.022563328174255784,-0.07027563940411191,0.26958597341767354,0.2424646956806664,-0.0688590625938162,0.15978313928115823,-0.18362642977653132,-0.0955423495883607
2004-05-15,nonevent,notevent,0.04384368228679966,0.09286109863613405,-0.2417898566057274,0.2362764303216086,-0.12938253345335848,0.034336996829903745,-0.12636408049584402,0.1122340203794455
2004-05-16,II,event,-0.6025132426858836,-0.33176180132653127,-0.24136944418932435,0.0548671587646642,-0.23199236973269063,-0.012955253980962401,-0.1111263603042634,0.030493339129585424
2004-05-21,II,event,0.09619243484721089,0.2864252930109327,-0.26328818061136916,0.377709596288882,-0.24575633240639827,-0.016678131709395208,-0.0023160141640199013,-0.04394834083646638
2004-05-22,Ib,event,-0.4968270792444137,-0.2462087571111295,0.43080732879116296,0.11288605777104252,-0.4631977635681553,0.4229657827092699,0.11353776817868685,-0.1200801417538516
2004-05-28,Ib,event,-0.3470581597834789,0.031857127399666875,-0.045783724454082034,0.05647798700663017,-0.10993824784869273,-0.015956409185141896,0.004046329578302408,-0.04368212085454612
2004-06-04,II,event,-0.9947582922956204,-0.3374074072630279,0.3543608358012329,0.04322694355451746,-0.01368076864492616,-0.008344864814852724,-0.07769146153839314,-0.19406659663044173
2004-06-29,II,event,-0.7343442412986569,0.2003383215588132,0.07428634373300515,-0.2070585877530677,-0.1536067012904507,-0.05460497232976804,-0.07752861434658527,0.04573163476550583
2004-07-01,nonevent,notevent,-0.22387006278602187,0.5285361386364485,0.11263494147092042,0.14113918048889776,0.23765092441632316,0.3376891069850413,0.07699251043202791,0.12530801919570375
2004-07-03,nonevent,notevent,-0.09111987322733019,0.8492957370530816,0.041260269428512256,0.2862111747149052,-0.10776458012734302,-0.185352424179636,-0.09790523148711801,0.03931325481675143
2004-07-16,Ib,event,-0.8144193864336939,0.06301145548320199,0.09349575071663066,-0.09074898734305904,-0.2008370587429296,0.20185519133372692,0.023499819336847468,0.03222261345663508
2004-07-18,II,event,-0.9348889550221627,-0.05508822388260562,0.16038865960964485,-0.23322939847743285,-0.11956983012934196,-0.03444184202748744,-0.06330591989381401,-0.03309751366250605
2004-07-24,nonevent,notevent,-0.37684236990044323,0.5542059160599446,0.023025653391848557,-0.01691505441503089,0.23962968260346174,0.14230556294395183,-0.1156919576840202,0.1004122739126086
2004-08-03,Ia,event,-0.1050421577913248,1.1564157942118745,0.36139005471519775,-0.27823031374439017,0.06571629934878269,-0.09568342337930706,-0.04303726051320551,0.24131882161537954
2004-08-10,II,event,-0.699791744902367,0.6079384419738473,0.1415253546544055,0.20961153962381993,0.04830181210203726,0.04901051209864329,-0.130505794669614,0.2857629836368666
2004-09-22,nonevent,notevent,0.5576566100872213,0.5627178672088873,-0.2620419465127515,-0.10454837434212563,-0.185030662760524,0.003509775749021656,0.005367512401240519,-0.12028672483607859
2004-10-15,nonevent,notevent,0.38452351902827225,-0.1650662081430361,1.3678073729407272,-0.11442001117265727,-0.24063240728940086,0.6713727596337116,-0.10714962893498022,0.05782535397888351
2004-11-13,II,event,0.6853556966082234,0.04903571620502198,-0.32514444549084887,-0.021066883630957548,-0.043141034301649867,0.11829116917434851,-0.10458092240861949,-0.04617864133437382
2004-11-18,nonevent,notevent,0.9465034550942297,-0.031248305111116724,-0.32961993126528566,-0.11321460077611802,-0.0983602375018263,0.038042834613508936,-0.12494936504273048,-0.18667127337209666
2004-11-19,nonevent,notevent,0.9750221539185286,0.00406889917617904,-0.03193053099546156,0.04894905851918837,-0.11196405942072599,0.0011933547785402997,-0.15445974337166637,-0.2213449265277852
2004-12-06,nonevent,notevent,0.8920467896751418,0.049507167873391815,-0.43103741129763457,-0.007201399242514975,0.11592636228089694,0.15218176466020625,-0.02988750443592406,0.05125133600646081
2004-12-13,Ia,event,1.0310555154260947,-0.23731292284623137,0.3448577047621013,-0.22702124971985246,-0.03935884507768563,0.17146268009550777,-0.13086956731030078,-0.15014010606556272
2004-12-20,Ia,event,0.8848764651043359,-0.0794807809804469,-0.4575881892039985,0.002357884333232696,0.012682897219724735,0.11987074510067906,-0.09581374188648786,-0.07218912422250759
2004-12-24,Ia,event,0.836469785050565,-0.0927542095144305,-0.44615538512384967,0.15123426128892756,0.0034301644192415957,0.12625643947583942,-0.11745387405269525,-0.10555741243756382
2004-12-25,Ia,event,0.8576204188477398,-0.2037077651871978,-0.19149151584469631,-0.06668442824688753,-0.018427603327538507,-0.08055545184700737,-0.19321050623646477,-0.010169508353173224
2004-12-26,Ia,event,0.9044192594499527,-0.1480959874396952,-0.194962136424727,0.16224517563360763,0.10461420789219722,0.23639160774950588,-0.11268405800179575,-0.03941862109946491
2004-12-28,Ia,event,0.9206944449623774,-0.09033365182600366,-0.29568587091651716,-0.1844642055205365,0.023433102396910686,-0.04370014557876429,-0.17071810367106466,-0.09628574535349221
2004-12-29,Ia,event,1.2019288274080733,-0.233370782200094,0.8165381705829121,-0.14220871235023988,-0.28915380766937376,0.685019720169248,0.02920868316977072,-0.07098760458729406
2005-01-17,nonevent,notevent,0.9966762168537192,0.009601333623701365,-0.016794529759942542,-0.16559882969327205,0.09606839864306296,0.09371492508644673,-0.07816480040626475,-0.21676828813873208
2005-01-18,nonevent,notevent,1.027119668133853,0.35230699567212653,-0.24369775619323758,0.17055104883833092,-0.12851970761717577,-0.1797777946092946,0.04345077663743012,-0.2524527121165429
2005-01-27,nonevent,notevent,0.8297615671892469,-0.1563376928181496,-0.04281679118216381,-0.11375153500853744,0.04815471684174744,-0.008968202600031956,-0.05161531801176086,0.015683078027181368
2005-01-30,nonevent,notevent,0.8241851883780618,-0.11292168992211223,-0.11170598987494039,0.27435224226912885,0.39631528359978957,0.07555448049385607,-0.03606734442134791,0.1381439165763539
2005-02-14,nonevent,notevent,0.8222306311414219,-0.3247534799333653,0.1816318268952476,0.09902983253381438,0.5005725983539427,-0.3312943515182651,-0.3235781142977758,-0.05713099922871601
