date,class4,class2,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2000-07-05,II,event,-0.8493802713359324,0.5022954169346581,0.02501269920376569,0.026713765838911437,-0.37701567334585484,-0.14351270804618682,-0.13397508112240603,0.2501416722197507,-0.10678934385193964,-0.13098047342848584,-0.1652048339296426,0.09555294564680025,-0.01923000067376008,-0.12983483186634653
2000-07-08,II,event,-0.34153431780093746,0.5549197231558559,-0.021376793160413864,0.07490153922682821,-0.2868611745826019,-0.04273931605345749,-0.11300202306275133,0.07694901764655324,-0.17708910370100217,-0.07105847322758917,-0.0694274193865533,0.18037640234329583,-0.0004697226644835286,-0.01831810630768332
2000-07-11,nonevent,notevent,-0.7666621008855513,0.14902281367795814,0.22204379122557563,-0.20915058844527218,-0.0763874131752862,0.05836136166108906,-0.1654363785530639,-0.07394685280129182,-0.1579029840084038,0.02232433668418492,0.14730964978654862,-0.1267965500674711,0.1656625852591071,0.004329670570560489
2000-07-12,nonevent,notevent,-0.7561368742341893,0.4101875980576067,0.2867183843306913,0.004796384872542954,0.14153281164560721,0.015325239683169477,-0.14719914801038042,-0.06256601577020952,-0.22087607543596932,0.12061314092606751,0.0763529865175199,0.019293120353763127,0.05765573103894117,-0.1414539116720265
2000-07-25,nonevent,notevent,0.4491737315178824,0.9487684937264826,-0.12133736733740746,0.016666019264860683,-0.16436148618560562,-0.14839965629304253,-0.17912608970859392,0.04040923257646234,0.1711533521136957,-0.031512208385243864,-0.28434423558054905,-0.12575540381248917,0.00016563277570854382,0.00884265917120392
2000-08-15,nonevent,notevent,0.5590657091306576,0.898966797504025,0.007012670894504619,0.42506261844389226,0.01346842566165933,0.1377041501316531,-0.05477104701182219,0.07917757859833023,0.3636091624555361,0.1532647112505984,0.12866707889482876,0.010279472805455572,-0.00773326601495569,-0.07455977090727683
2000-09-26,Ib,event,-0.33515455960377505,-0.04682885482489788,0.19134031808622337,-0.21286253530583107,-0.12222464708322925,0.10590039512263857,-0.17118890450637103,0.23729760143163822,0.09561003079222538,-0.10385104300374723,0.19082795761221125,0.06446892593591684,-0.029107641952153648,0.05764338317550157
2000-09-29,nonevent,notevent,0.4338085291436358,0.4608764186431998,0.4109499547290141,-0.06597110409600415,-0.0032875385360070044,-0.15895217781103332,-0.2920216366430626,-0.11081635504786815,0.17285792750795048,-0.0075947479379148575,-0.11199186105236758,0.08947562918720427,-0.160844336371061,-0.20992502587262313
2000-10-02,nonevent,notevent,0.2168240619097236,0.18189072942131693,-0.0065951455012068375,-0.22278475981114404,0.18052554491858083,-0.020066656038986927,-0.19259645039946094,-0.10096508021366417,0.06455642165049111,0.06334731926285034,-0.13872062776527158,-0.022200352334572907,-0.17712143331046862,-0.2448489148213782
2001-05-16,Ib,event,-0.9849279846343713,-0.2137590866194729,0.09555581706524688,-0.06426266635711345,-0.10503743941285859,-0.09335468661142103,-0.12078204769275623,-0.09058617463766876,-0.25263899966905173,-0.1880139031334121,0.2573228542441108,-0.010339783594052134,0.0455858114796847,-0.12945902715417784
2001-05-23,Ib,event,-0.5058673881539041,0.08522944755652385,0.142647666583125,0.23301714767977622,-0.25619493049705927,-0.10310032230333827,-0.07801682373644725,-0.11124091628175184,0.04409107719346409,-0.08908213236222869,0.13184839839007287,0.15083061176439622,0.0444508644576879,0.013594492251381011
2001-05-30,Ib,event,-0.17571318788192092,-0.09550265341488225,-0.2624758317248625,-0.18206428812455516,-0.11165710439677022,0.01968502046927668,-0.15080700966774674,-0.02454016915102195,-0.10373249356488316,-0.10893828697904503,0.05085273183381455,0.08058964855422139,0.01751250224250848,-0.013519218026998313
2001-06-03,II,event,-0.3622424087045939,0.5621869072599257,0.4529854025950264,0.35555273931892956,0.053934440850525824,-0.6386331385268358,-0.47045899744292585,-0.03251953767709376,-0.09790922494382806,-0.22321115220007848,-0.08196990288945344,0.08144106626187132,-0.13386608059348615,0.39290159670819697
2001-06-04,Ib,event,-0.43389156306641025,0.4670332183588811,-0.12273974134513017,0.22107388241592257,-0.4069515194664636,-0.2752430284401643,-0.061617266744233866,0.023599680944382494,-0.019502282519740313,-0.008503761721988965,-0.014000342736400773,0.17838911348116307,-0.04583037290876066,0.046326318740560174
2001-06-07,nonevent,notevent,-0.46434444692783,-0.015228017774561942,-0.13997191662762415,-0.16320071295893937,0.00560317502277577,0.0164065817847885,-0.18094273300425112,-0.14114382193086242,-0.1177472873016568,0.01637084185741942,0.11350197455026309,-0.024612028951093004,-0.026345656130727587,-0.039997591001915044
2001-06-10,nonevent,notevent,0.28065525834020494,0.6180882604981657,-0.16902356837887672,0.27811949068257735,-0.3908288631468262,-0.28446555174944305,-0.12415954225445155,-0.1383364143348409,0.19564499688209533,0.06177821506241504,0.2588893741305082,0.12496898769252991,-0.03117372011938664,0.10270681105601537
2001-06-14,nonevent,notevent,0.7019611026022361,0.773320369861476,-0.28582600971365996,0.4117158372826005,0.05354369637677627,0.12206551232524909,-0.06451546607286443,0.001764625735823006,0.19958325829467063,0.18329577051455007,0.2442478973031862,0.006994980433338177,-0.01167664770888914,0.0332635711975471
2001-06-21,nonevent,notevent,0.48653815861258515,0.44214204838006366,-0.22593311440184274,-0.34071558926815737,0.07249672346579178,0.13927753398440088,-0.12479488681716874,0.040498843089834584,-0.09650285438609077,0.0010461365605961305,0.03194024362231657,0.008483241345983591,-0.019807905187207653,0.007974515200502958
2001-06-22,nonevent,notevent,0.29457445114739284,0.490670475590283,-0.2173562128275223,-0.41958891443498325,0.027973977223616338,0.10484776464990998,-0.0728111304925148,0.08175565564809345,-0.06117157848502114,0.03403340944617526,-0.10819878945036415,0.026890461212621505,-0.05003920868698877,0.03090870152029528
2001-06-24,II,event,-0.4846366637408552,0.13484305742726146,-0.11677724961607679,-0.19672543745150622,0.05795793569189418,0.01724481441511099,-0.25517827662422754,-0.027621483991390597,0.038114534788009934,0.006342006800881821,-0.14725813535634943,-0.0956825290617851,0.0344812453907004,-0.027639217890429783
2001-07-01,nonevent,notevent,-0.702334258169893,0.3581877814579617,0.062087254718902384,-0.2669508595711775,0.11568089087090574,-0.007886712289478438,-0.06039128906056415,-0.003407279497660403,-0.16825918665948247,0.06467980053187325,0.02026379258385304,0.04162291163574456,-0.15905351226721157,-0.11612567366627924
2001-07-10,nonevent,notevent,0.05585550420174697,0.7372830888175473,-0.06733758477544036,-0.1379369269466586,0.25972725769101945,0.1726870896913497,-0.19697862514924475,0.09290296994091862,-0.03387316188710831,0.1104487967632434,-0.2532011330551298,-0.04403258666956025,-0.038160240578466634,-0.16480622090446279
2001-07-21,nonevent,notevent,0.4427841362222805,1.1863368468905995,0.08261370514254515,-0.05995456038959166,-0.06916802650323044,-0.2742638310019931,0.1275676129642677,0.13867898799090653,0.30505947691909374,0.2165747804703584,0.15266124315510873,0.10400242639272757,-0.03418957978501309,-0.08682136493848805
2001-07-31,Ib,event,-0.4997318728682895,0.31800538440411014,-0.20245489133567363,0.20459310518357327,-0.342135883545309,0.07461763187112877,-0.14394510373177047,-0.030203105476481647,0.08752991135684986,0.16702466690752435,-0.03858257489176826,0.13472671741382214,0.09355292539586275,0.09736266321946936
2001-08-01,Ib,event,-0.2757336573530039,0.005563885368479089,-0.3411725065175646,-0.27954126941975227,-0.11234547293998905,0.1428042148783304,-0.14109956235712626,-0.1807941736693088,-0.016342284119070065,0.1369699399859485,0.01295929587099075,0.05090930615916205,-0.0010167339582445535,0.12710399450813806
2001-08-02,Ib,event,-0.5108752577319386,-0.05747561070381116,-0.3141428505586847,-0.05050439886733559,-0.05453918839749675,0.24862570089945343,-0.14004437750247847,-0.04981207319028296,0.029267190213499068,0.08331860558834468,-0.043580754616161475,0.07476910579917698,0.049606096133021284,0.16173174516787295
2001-08-10,II,event,-0.6266400618648076,0.301991477273532,-0.1334124284302526,-0.14280304083041076,-0.1334054072864127,0.08984558336480829,-0.19779316021692778,0.011316653483102188,-0.07229221626902278,-0.025778637403210253,-0.37088959480760725,0.12653946967680094,0.0014247686148618278,0.05429236146630672
2001-08-11,II,event,-0.2210731830332213,0.8306577258543857,0.06836330172780714,0.17392151776799386,-0.47188926229157446,-0.2939053249294492,-0.0998979259558385,0.13372149277682355,0.1773036288671884,0.18386077838067458,0.2515430726797216,0.14871382543986492,0.00015459471989218797,-0.00927212381018216
2001-08-22,nonevent,notevent,-0.3225052130850234,0.22176312636461226,-0.24784395107527496,-0.11510055397563551,-0.009903042791369986,0.1814893398868791,-0.27964667595354764,0.22654239919691388,0.13777281360560142,-0.03550800653484503,-0.19100469272132667,0.0190934259178882,-0.0342588755059774,0.04136776857417015
2001-08-25,nonevent,notevent,-0.4337134981531763,0.31330689812945334,-0.05450924422606178,-0.3403995960653143,-0.09754749082046293,0.06371645263353255,-0.1837435574776683,0.3048147817341466,-0.028027552660279516,0.05402262161914316,-0.029412994242625674,0.005073715647758534,-0.06329662262557967,-0.036820066543184524
2001-08-28,Ia,event,-0.5092762117423631,0.053271995854760064,-0.17574331667451504,0.15698446457088314,0.20601216681665854,0.46005004855601345,-0.19079197554665359,-0.01116368970582631,-0.03311648733678708,0.1836403931380379,0.08776890175375938,-0.0311405039220882,0.028242530719226114,0.1674230290867114
2001-09-02,Ib,event,0.016496807247415687,0.30670608413369865,0.2415084161325293,-0.24917102829674193,0.33705889168459274,-0.030655701115335245,-0.4535099868423583,0.1191133038154563,-0.1765757418765814,0.06989533656676719,0.026870809338768693,0.35478230602319394,0.012405461697790221,0.08555140633315006
2001-09-03,nonevent,notevent,0.6774909001045437,0.9705747596223798,0.0035901914967018003,0.2232045645406686,-0.24752564999169147,-0.2995106206454564,-0.34199239551754057,-0.2501736746133036,0.36040796638094125,0.10542043515428036,0.03087931491082994,-0.08126516866500925,-0.07445768168944794,0.09272734664255235
2001-09-11,nonevent,notevent,0.4100518408331855,0.31242728821951943,-0.243743804763297,-0.1692485101121241,0.15387087221658785,0.26112794481144086,-0.20686633349447003,0.022931867791450716,-0.00048725692295289346,0.0750712254909157,-0.07974871668776837,-0.002135158160785303,0.010063810081454216,0.04499912243532821
2003-03-17,Ia,event,0.030525290093739867,-0.23066672817710512,-0.26009851111005305,-0.07305365054838939,0.09696130542403877,-0.02583748486345604,-0.08197880599612556,-0.011557636122863936,-0.02293577895777069,0.15050592091814552,0.1021818942597498,-0.024970738460686773,-0.05561870370185067,0.028974570881733358
2003-03-21,Ia,event,-0.30488475685373506,-0.7321999810745786,0.3558281465767812,0.09968337602260292,-0.15261858765907,0.018940742055800888,-0.22004660652631736,0.20727930304881903,0.18991834022264495,0.07416346715109226,0.1267778392052749,-0.06849992737213427,-0.02071930363096041,-0.007964580586725879
2003-03-25,Ia,event,-0.49032359601677333,-0.3707334476902303,-0.23145146484257542,0.22783391035619668,-0.07499179709922865,-0.03421974588814745,-0.17612641152658073,0.23239943165656496,-0.09187373236632299,-0.06669119523938667,-0.02683972973329854,0.08719345280949183,-0.09702974911485675,-0.037196818059329534
2003-04-15,Ib,event,-0.4815045732707647,-0.4785320215657978,0.09895159941639302,-0.07602037116210272,0.0398951666123513,-0.13038801874436332,-0.036848139156287235,0.05416743016603057,0.14003066187697308,0.043664822695705284,0.17313705755907519,0.08408437242235862,-0.014613739921059582,0.011181803801907501
2003-04-19,II,event,-0.658029125769967,-0.36685426751738626,-0.011263945992425665,0.06981108611998074,0.17764997591590914,-0.010626653129540285,0.008860543441509551,0.17365494712849508,0.10111367234205706,-0.013079870267786774,0.28686716439296456,0.06997659877757803,-0.13240624336108417,-0.05708069237995853
2003-04-20,Ib,event,-0.8515406984099545,-0.36041335632859434,0.08641922508003469,0.15046621781442857,0.38603947525908366,-0.241518084969193,-0.10913268947038463,-0.022872979156200856,0.0674428720943621,-0.1695306939885327,0.22730439933094357,-0.24002341846486508,-0.1706148025740942,0.1539348458188393
2003-04-25,II,event,-0.40689150093496795,-0.5305345291692243,-0.3435177257675522,-0.02876894305759478,-0.050990724141270524,-0.10271696869373889,-0.051360329526518055,-0.09198044209830969,0.16272251549107253,0.008930336361220308,-0.0052930451707206335,0.10477398773635144,-0.07851564031737195,0.08214557641107544
2003-04-26,Ib,event,-0.6040993740847316,-0.540477130019666,-0.13978128038615434,0.18267272097604256,0.18182588298668217,0.001672423217541583,-0.013918629048980894,-0.15160544629232764,0.1273861076627518,-0.0074873200306936625,0.13700932656993176,-0.0337825032341862,0.012070378546609917,0.17160818288584473
2003-04-27,Ib,event,-0.4901868175856995,-0.5130204000854612,0.0978811917512359,0.4073712149728878,0.3025671301999253,0.26085551258460526,-0.02365540325226858,-0.16155327523266333,0.01584932674978694,0.17085247651980862,0.14186694810255776,0.15928928490867927,0.03397755888240422,0.03977246344804403
2003-05-01,nonevent,notevent,0.6413019961989322,0.6917652209203742,-0.11881475309612859,0.8363045256416102,0.22831755602784568,-0.061749196230875165,-0.027703827116668054,-0.04997335479408624,0.06572270767144307,0.15840235315867696,0.3003449167550526,-0.1736130976948321,-0.01462469003027404,0.10778731914089477
2003-05-04,II,event,-0.6198661838182368,-0.3721522539207024,-0.36284933036425765,0.33147578819860735,0.1175593474691293,0.21144708561498973,-0.00580877858853849,-0.02976203621841803,0.05897530044342129,0.0559629949490752,-0.07081363617463046,0.04054646300087909,0.04835464595341349,0.017970278719114698
2003-05-05,II,event,-0.42250500176202177,-0.2415809942256707,0.3272228674253794,0.05401126876801451,0.023426479355501472,0.1546777968413866,-0.09380366905922698,-0.12355919316911247,0.15221486882021334,0.011232442627217256,-0.21887729056410127,0.011674786662878082,0.17949420716948625,-0.023811522659039738
2003-05-10,Ib,event,-0.7404876733808053,-0.12137995901661719,-0.010691018022954897,0.08364018735272205,-0.009472046472037076,-0.06168582537117356,-0.028121444322773997,-0.035637085002417225,-0.17568799079199626,-0.09074826095383945,0.048820008514755334,0.05458871080854954,-0.025761327394344058,0.06380589287131436
2003-05-17,nonevent,notevent,0.4408911392295379,0.7518626124753347,-0.01538820456873936,0.339113003097375,0.0937310528607576,-0.31282822963299195,-0.061600377055156995,-0.0684024482381421,0.08160044380772169,-0.07000531383089527,0.17602599174650665,-0.24826580714370367,-0.08010526315620659,0.28824560023822404
2003-05-28,Ia,event,-0.7104395442821395,-0.08011940025825348,-0.2485114296609041,0.02615376878466311,-0.31009715965840556,-0.18769835603590457,-0.1078755971829185,-0.01365181601593958,0.08083206294712422,0.028278010679702915,-0.017418810529489775,0.07777836670845517,-0.011623662781827382,0.009005919444095192
2003-05-29,Ib,event,-0.7113219711071636,-0.10682101453348547,-0.10726777392619594,0.10632142581750056,0.1432486679191007,0.12185323438228826,-0.1425119349070946,0.09598559742333525,-0.056050720501591565,-0.08396462882264892,0.1935751970129891,-0.02417825505082117,-0.0008262237714035034,-0.07208642748176815
2003-06-16,II,event,-0.46601549282516586,0.20785042752728447,-0.1642572101803061,-0.044035016410656054,-0.22951710494475283,-0.12650139279821565,-0.032825223928705224,0.0012971782963180892,-0.09956526366012482,0.04151985370835062,0.12576127506226645,0.0979140118774069,0.02213631167963917,0.13270632939891355
2003-06-22,nonevent,notevent,-4.5049537933308455e-05,0.4354554003865255,-0.2553145882309236,0.03590170240398972,0.07348678656177304,0.1452378881886293,-0.23205456848971864,0.12870376917673304,-0.015046087193611215,0.052309029348195646,-0.24709131631981918,-0.10685599047093751,0.10418220072736363,-0.015790089789994202
2003-06-25,II,event,-0.9182813781454919,-0.010253806234215774,-0.08274957641521764,-0.005232701807933236,0.004624632137293521,0.039197598201311086,-0.1940102492829066,0.037800730359916455,-0.03870435159691002,0.009235130985922794,-0.0845665209702375,-0.07680463195488967,0.0881304111481163,-0.12309045142689273
2003-06-27,Ib,event,-0.9357870365650326,0.06257119185071763,0.07139954169326394,0.02920196445172455,0.07807026530670788,0.04994058009164295,-0.15133015761424168,0.09641984263153026,-0.042978636069420706,-0.0288681896398922,-0.1282077548536371,0.00959380904374824,0.1173861708565752,0.01796278287861782
2003-06-30,II,event,-0.448338348137909,0.2562147863873301,-0.1604780818994031,-0.19534090174070504,0.029926962297413748,0.06900374928356322,-0.11587527387250937,-0.024386326449836404,-0.060224695797335644,0.14891646133719036,-0.16414352464919396,-0.010005286868353927,0.007253658562172137,0.15203607260557364
2003-07-13,Ib,event,-0.7071668665022234,0.6222934672304475,0.0983632384981884,-0.20160805397583767,0.1588347351931297,0.3109618892287779,0.2781840631939027,0.49028468335325054,-0.2651960386607035,0.16004031705528587,0.2744059447001169,0.16620154540140875,0.06430424585482318,-0.006645564273064307
2003-07-19,nonevent,notevent,-0.8518552593763142,0.7258278367484874,0.41956195017230874,-0.47063256694887445,0.14529880426304984,-0.07046141775240843,0.121947066964765,0.37847573047543137,-0.22637939579491187,0.08252022199056262,0.03634131887039339,0.11239423574138381,-0.021376457141144438,-0.20231753007321016
2003-07-26,II,event,-0.5235084464073954,0.5565636886502714,0.23273640735997436,-0.41416154992387116,0.25554201708523167,-0.07946120735298233,-0.0496169388224392,0.15477036674509154,-0.17664773988012125,0.11827124642734149,0.06352789677460582,0.21901074441928708,0.04805748143392077,-0.11047713452279104
2003-08-06,nonevent,notevent,-0.5599631889462143,0.3640517906631129,-0.13966296082848037,-0.2968665763262087,-0.07824271027034502,-0.03274483639817466,-0.053946902271801815,0.053752772053631916,-0.10717424109832106,0.07323268970554395,-0.09924739543118669,0.13427750674963684,-0.021645223463874205,0.08193275827780884
2003-09-11,II,event,0.04701819870751504,0.20235218452122447,0.48975270898096956,-0.1450179914402796,-0.014700981916048732,-0.15063885220722528,-0.3270943334624108,-0.012470537690080958,0.13138634175766223,-0.08082956579709229,0.05123384887876404,-0.11372450243444922,-0.1940235816584518,0.34019766513284827
2003-09-12,nonevent,notevent,0.043727728003850753,0.5325987713717212,0.4240950541585694,-0.24652973309848553,-0.09076158409915472,0.10371258908658273,0.09959304107589162,0.33124031128573445,0.008104831809065583,0.002689473593153761,0.27404500988796093,0.12000475687672459,-0.11404255780609474,-0.033845053708622466
2003-09-14,II,event,-0.3926647437027233,0.17009767080853944,-0.07276402162886061,0.03946439407518268,0.3459873960665644,0.2661269289586573,-0.14002435505330443,0.22821364450110415,-0.03760973317009167,0.01740708100166404,0.26958655045636704,-0.016175589671930887,-0.02028197849809457,-0.05714373931400251
2003-09-17,II,event,-0.3774869924405854,-0.017661992939419415,0.04718907721340836,-0.2341956896602427,-0.12005786724304415,0.09955778968283047,-0.19788102446678,-0.017555921720149317,-0.10114929612375327,-0.004284055361072764,0.14096629146714382,-0.05328668624155047,0.08418010916319266,0.06923727282411733
2003-09-20,Ia,event,-0.33272770387234357,-0.1681288614423952,-0.37901421509619887,0.05766019140930466,0.07878883907969812,0.21093373229982498,-0.2310470619487125,0.015242948909847821,0.07199152933663591,0.01782969949391014,0.031161440292664357,0.0281180501397631,-0.022429751913670123,0.06870599957267752
2003-09-21,II,event,0.29359646845270765,0.49610160020288047,-0.16318912596948215,0.4222150480859947,0.11602530793144455,0.1608748910159862,-0.32996549733880226,0.08114191994511334,0.2251760641917797,0.008477052444006304,-0.06804385590802585,-0.0907062488677388,0.04448236738568457,-0.04473504663806076
2003-10-10,nonevent,notevent,0.5573133025928794,0.15239455501143087,-0.10071075179477323,-0.074107660900755,0.04987240175340241,0.286323644854815,-0.1274515534839224,-0.06604135500206061,-0.19789611421217634,0.11549033299050945,-0.010921459782882543,-0.029975183596688378,0.050098250722745846,0.01835813686677687
2003-10-15,Ia,event,0.16066490142508638,-0.21169030916184634,-0.34975939769351694,-0.29094558252549363,-0.05740059891369821,0.023214619976992708,-0.20256500387670479,0.0513510453881588,0.14811816388743004,-0.06536104984909155,0.15748604669339916,0.04351092077382336,-0.06191216164400993,0.058013663559148686
2003-10-23,II,event,0.29175083352049336,-0.08469682131556454,-0.11021073652698912,0.005842129361226193,0.04302910264717806,0.15130490904249125,-0.16462463423748563,0.2195812882922793,-0.12244458732230862,-0.15842698631515134,0.22812051361688646,0.018007353029128738,-0.014529389370890721,0.03798381722287545
2003-11-18,nonevent,notevent,1.1532135801859646,-0.06960858255141457,0.47971084784209145,-0.1302236414579249,-0.3433241410606462,0.5412123692308428,0.2840253621086385,0.00023404171377760852,0.03973413403401241,0.01341081621005357,-0.2609624978118305,-0.04753587438441774,-0.4040287860641413,0.09052609082283748
2003-12-01,nonevent,notevent,0.967002461558961,0.15442397908527042,-0.34023004866865686,-0.24488285580928787,-0.03717909571192402,0.011972650687759575,-0.0695360416022102,0.007056030050221169,0.2419037280348091,-0.06626291492073312,0.04766777035921553,0.05724823151524667,-0.042980947212382145,0.027399879044545116
2003-12-02,nonevent,notevent,1.0495749913911099,-0.07086184034671628,0.3467245425046763,-0.3137346314728229,-0.16330617904155614,0.30609836735769064,-0.01646369416343134,-0.11098479318506274,0.2696974066120559,-0.061716212696455504,-0.027978241689817065,0.08097543570107703,-0.015324261668609855,0.010165900553101145
2003-12-05,Ib,event,0.7683425770383329,-0.05594908211203566,-0.5155854500967181,-0.13173800431459673,0.0009586144011996619,0.09693207927393964,-0.18798650811177667,-0.19335981217190132,-0.13994318566617436,-0.042259326627434195,0.003944235001788715,-0.03585738954754938,-0.0016185117751917008,0.011441458673670302
2003-12-09,II,event,0.823154602097631,-0.11407399333411672,-0.19640154567631976,-0.13573722410387387,0.13742449091559267,0.03025650239015324,-0.24357930667397937,0.13166699346354951,0.06458184440174426,-0.019875824131107927,0.08708794764521602,-0.02088330965838102,0.19959631799661307,0.05477031969143535
2003-12-29,nonevent,notevent,0.8316372394532944,0.3443901522977601,0.09690103835406758,0.2574800182262618,0.2933064842135283,-0.19205066086049902,-0.14038529435310984,-0.06350827023088906,-0.3261845845888001,-0.16332814390890993,0.11320010892411693,-0.25221001554036615,0.1694442473280741,0.3091089718742451
2003-12-31,nonevent,notevent,0.9085636766142258,-0.04360529082994572,-0.3994584443238628,-0.13330687048283285,0.14896022019054905,0.027325066783099757,-0.18400281058891566,0.0656683831578766,0.06872367593018561,-0.09040694768686201,0.008253881283752897,-0.004641408645174897,-0.01328072529109673,0.036771647012173406
2004-01-07,nonevent,notevent,0.955095124981832,-0.10275345870664485,-0.2319064704328491,-0.2683785346556787,0.051293854459159266,-0.04624542874311537,-0.17638404994675794,-0.037920794325515414,0.0327617970264967,0.02917038310332329,-0.008691174463506028,0.03628510628397599,-0.08618445931792242,0.02166054383856886
