date,class4,class2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2000-05-13,II,event,-0.3624368476939321,0.019804490866601365,-0.0670624706029462,0.1918896097295215,-0.1618309299977269,-0.03904229756063938,-0.2182493190505925,0.19326456071586914,-0.11760939481623041,-0.330103969003107,-0.05086461555520141,0.09242672706045424,-0.03930381269035939,-0.1416507463832634,-0.13287105374551694,0.04382333342249698,0.06818562224889255,-0.15406820879043467,0.03592874764250891,0.011915145243947085,0.0007243951327240086,0.07329707676405585,0.006214633065245636,-0.007477156038344093,0.009745718970034154,-0.015935512898365766,-0.030516685027479104,0.0057540029910254226
2000-06-10,Ib,event,-1.1145792181067125,-0.05226808354640105,0.16090707864999315,0.08948543363719495,0.1929470861166458,0.08079978951102493,-0.05672668018763979,0.14934043448661907,-0.08460058784739673,-0.0707802249914392,0.3166470919792739,-0.148379292789213,0.07353555099581087,-0.040245107270449325,-0.04344207501804504,-0.02829547718155817,0.04584077083127679,0.02471512185796251,0.17400962139966497,0.005071801513909254,-0.09252324496947564,-0.06770687450071564,0.006269292389024902,0.00591844650186368,-0.008828600608489556,0.010238641178680667,0.016233259779233143,0.002676000489599311
2000-06-15,Ib,event,-0.44082969505249703,-0.16574447805566986,-0.35664146122281976,-0.1616289173802093,-0.13826275233036317,0.07589850085180982,0.005996622797247573,-0.3139389309702296,-0.07307288895085104,0.2097003046973876,-0.04597891834988222,0.048154666885227015,0.014990229568311288,0.15136702381571218,-0.02998391456442531,-0.02372412152740779,-0.06112766991114957,0.05213940904244418,0.05337130512401991,0.047711628120313265,0.01770891575934701,0.03518711682178004,-0.05628120520889134,0.06721587332036542,0.01422381649838683,0.01588283849923513,0.0037175851001532744,0.010185455224017745
2000-06-18,II,event,-0.7373229773369737,-0.22114973163598678,-0.11935854161786677,-0.15971358238983133,-0.11862234552249484,0.005949696917453137,-0.06807807369130786,0.0031171550037153977,0.05649845282303668,-0.038491881322508824,0.07618717443651775,0.09592112875392321,0.034829187778389135,0.05336403425052099,-0.06196136095372173,-0.022607145746883862,-0.041761710085704465,0.015145092987523711,0.0816578773917815,-0.0049544850157032415,-0.02971778223089881,0.01615435941093522,-0.025902294399510445,0.0010147427598651553,-0.012969264450011292,-0.014776215667292383,-0.027623096011979792,0.021387550618384408
2000-06-21,II,event,-1.0197354250394255,-0.10114693534639889,0.07476613418469819,-0.12208749109934426,0.02258545835351077,-0.005107488183299124,-0.03756375879383829,-0.09407165534364462,-0.04419960565623184,-0.024989157143371334,0.15127022516438382,-0.06039111953897911,0.037443578236881866,-0.07604481722588084,-0.005854760501288764,-0.004509008771296034,-0.0030096644192491,-0.07798260541204821,0.07234872013316132,-0.07832484490077679,0.03015375551699692,0.02935238762519569,0.026313727897009104,-0.05008837960241882,0.013374182109028436,0.012186372185170552,-0.013290848724687424,0.005762871555187875
2000-06-25,nonevent,notevent,-0.5031042553847592,0.2670696424279368,0.021555477951221338,-0.14118125611432822,0.09946850554870512,-0.008431357944400876,-0.16710803341945563,0.09135421210853698,-0.111556716833067,-0.026450640013291154,0.007739019333261911,-0.17332885504273185,-0.047169498173838566,-0.15474422020901718,0.037250152911437434,0.061296166543148664,-0.0824823780295032,0.060325664746145986,0.007662759488101516,0.0921129880623523,-0.08911330772024074,-0.03602961871099211,-0.11308648655639104,0.08244060856341923,0.03732781066236872,0.004658633038838923,0.06480798999468837,0.0021648856881495257
2000-06-28,II,event,-0.6851883973559866,0.2668192192928074,0.22017019307202532,-0.10581360793504069,0.041962907037596774,0.0357958711230369,-0.03543072340018831,0.05151278732795536,-0.21098472388588396,-0.10993506118515278,0.058671626266006305,-0.039197302036105885,-0.05509253390770986,0.03254697317921377,-0.10899264518350668,-0.01800145595808346,-0.08473794753112984,0.039177626243379594,0.006368880912206548,0.03405104373922704,-0.008160299271173971,0.016600654351289337,-0.061007020044954244,0.05262603011770904,0.04542272878537851,-0.006650925386963706,0.052633757955469734,-0.0016875559235607497
2000-07-02,nonevent,notevent,-0.26040230284459914,0.6514343300302509,0.13970011029497498,-0.08909510663409177,0.14326809329423093,-0.0012660365534257374,-0.13854376051615686,0.20040981444261322,-0.07423199098579288,0.12027199181956807,0.1722574809233521,-0.015818088586272937,0.04050495341017306,-0.07142775622340625,0.07857542067590721,0.02863800823210126,0.07589279738450433,0.17243362592713155,0.0004902613178235724,-0.01987755713183867,-0.0330442581787763,-0.00348290752529297,-0.07286143317727295,0.09302707177720376,-0.025390196519351274,0.00915464291698717,0.006475378639066429,0.034050826177191455
2000-07-05,II,event,-0.8493802713359324,0.5022954169346581,0.02501269920376569,0.026713765838911437,-0.37701567334585484,-0.14351270804618682,-0.13397508112240603,0.2501416722197507,-0.10678934385193964,-0.13098047342848584,-0.1652048339296426,0.09555294564680025,-0.01923000067376008,-0.12983483186634653,-0.12021805043375952,-0.006107159111316975,-0.016873658964010142,0.0026235153656326195,0.053006174708603374,0.0017093075599668305,-0.0359357500833895,-0.021235998516544573,-0.02847401237799961,0.006144402574380641,0.00565876993583136,-0.008218331711602645,-0.00011084270603585053,-0.002953637310455972
2000-07-08,II,event,-0.34153431780093746,0.5549197231558559,-0.021376793160413864,0.07490153922682821,-0.2868611745826019,-0.04273931605345749,-0.11300202306275133,0.07694901764655324,-0.17708910370100217,-0.07105847322758917,-0.0694274193865533,0.18037640234329583,-0.0004697226644835286,-0.01831810630768332,-0.14622869812807573,0.031339382163775395,0.050511498808728635,0.08001192170225321,0.012561103358448377,-0.002788578779957991,0.02629335481137916,0.007004765629825532,-0.04953228785783506,0.04878084678398471,0.01740784750518632,-0.008213214712253976,0.010705164757617151,-0.009366220839005433
2000-07-11,nonevent,notevent,-0.7666621008855513,0.14902281367795814,0.22204379122557563,-0.20915058844527218,-0.0763874131752862,0.05836136166108906,-0.1654363785530639,-0.07394685280129182,-0.1579029840084038,0.02232433668418492,0.14730964978654862,-0.1267965500674711,0.1656625852591071,0.004329670570560489,-0.018098093201526683,-0.02187536969139318,0.022002566295886827,0.08508531344899295,0.08288965338515025,0.09590276193283903,-0.08984072556562236,-0.08551001218027224,-0.021924777296797607,-0.005914100827634955,-0.006056029961641313,-0.003717213580308632,0.007638076244139196,0.009109481747260064
2000-07-12,nonevent,notevent,-0.7561368742341893,0.4101875980576067,0.2867183843306913,0.004796384872542954,0.14153281164560721,0.015325239683169477,-0.14719914801038042,-0.06256601577020952,-0.22087607543596932,0.12061314092606751,0.0763529865175199,0.019293120353763127,0.05765573103894117,-0.1414539116720265,-0.11001234416571172,0.1314037534312946,-0.0013379674829202392,-0.02793572920990328,0.11437826768369365,0.052996445505485365,-0.013929926591574611,0.04869193773089363,-0.046713887483457645,0.04719854485455666,0.009167080744688616,0.03396523193076275,0.010789937445472327,-0.014559556933703807
2000-07-25,nonevent,notevent,0.4491737315178824,0.9487684937264826,-0.12133736733740746,0.016666019264860683,-0.16436148618560562,-0.14839965629304253,-0.17912608970859392,0.04040923257646234,0.1711533521136957,-0.031512208385243864,-0.28434423558054905,-0.12575540381248917,0.00016563277570854382,0.00884265917120392,-0.06618460876537419,0.04450337463979372,0.06587791235554387,-0.2329875024190872,0.007193377450429297,0.031901439832486,0.06784077213333524,0.04981110246946564,0.02788951987618396,-0.03879223091964621,0.0012108947377565682,-0.024533936888832087,0.05633321204311119,-0.05967107813337331
2000-08-15,nonevent,notevent,0.5590657091306576,0.898966797504025,0.007012670894504619,0.42506261844389226,0.01346842566165933,0.1377041501316531,-0.05477104701182219,0.07917757859833023,0.3636091624555361,0.1532647112505984,0.12866707889482876,0.010279472805455572,-0.00773326601495569,-0.07455977090727683,-0.07526957932286614,0.11007493222543613,0.021837632945759203,-0.08292576004475186,-0.02383146870625415,0.022398884037527062,-0.03322286447616328,-0.034101672985655945,-0.017546817391645878,-0.023573973059597138,0.01067270839125082,0.02097624851539248,0.05346268300141472,0.008266867479686092
2000-09-26,Ib,event,-0.33515455960377505,-0.04682885482489788,0.19134031808622337,-0.21286253530583107,-0.12222464708322925,0.10590039512263857,-0.17118890450637103,0.23729760143163822,0.09561003079222538,-0.10385104300374723,0.19082795761221125,0.06446892593591684,-0.029107641952153648,0.05764338317550157,-0.05234450130916977,-0.04557254988167272,-0.009246818263488629,-0.023107733490959296,-0.06618138832065802,0.02527861230463557,0.01862655817379025,-0.018056069950073608,0.021104877176669725,-0.05069231565983752,-0.025349827583335975,0.002932133492294441,0.03546159854725349,0.008344107920086339
2000-09-29,nonevent,notevent,0.4338085291436358,0.4608764186431998,0.4109499547290141,-0.06597110409600415,-0.0032875385360070044,-0.15895217781103332,-0.2920216366430626,-0.11081635504786815,0.17285792750795048,-0.0075947479379148575,-0.11199186105236758,0.08947562918720427,-0.160844336371061,-0.20992502587262313,-0.08700222389031499,0.027948491439052866,-0.008188660011922574,-0.09009543186488164,0.07564386998274189,-0.025984503296610527,-0.06027055802935645,-0.007366223221998857,0.011418137282341418,-0.02325475949998325,-0.02281798227279326,-0.0034183756293066922,-0.08533508212058773,0.02497236170338052
2000-10-02,nonevent,notevent,0.2168240619097236,0.18189072942131693,-0.0065951455012068375,-0.22278475981114404,0.18052554491858083,-0.020066656038986927,-0.19259645039946094,-0.10096508021366417,0.06455642165049111,0.06334731926285034,-0.13872062776527158,-0.022200352334572907,-0.17712143331046862,-0.2448489148213782,-0.035675727691169286,0.04309569032250645,-0.04678788351232249,-0.029295737945254433,0.017449351324039162,0.02159523563592595,-0.013303084342292562,0.03905688254639315,-0.008142885785127951,-0.039247481284962214,-0.023052388279815973,0.002916522704626279,-0.01473391706969326,0.013965134037376816
2001-05-16,Ib,event,-0.9849279846343713,-0.2137590866194729,0.09555581706524688,-0.06426266635711345,-0.10503743941285859,-0.09335468661142103,-0.12078204769275623,-0.09058617463766876,-0.25263899966905173,-0.1880139031334121,0.2573228542441108,-0.010339783594052134,0.0455858114796847,-0.12945902715417784,-0.07611105047950682,-0.05799687557675749,0.19771990632881814,-0.04218056212470387,0.12639061509038893,0.017637039645232902,0.038328312350565656,-0.06586303543427892,0.0931635379717519,-0.04801282658359961,0.025472476494832495,0.02803072153272897,-0.012913968578894085,-0.003149562764517205
2001-05-23,Ib,event,-0.5058673881539041,0.08522944755652385,0.142647666583125,0.23301714767977622,-0.25619493049705927,-0.10310032230333827,-0.07801682373644725,-0.11124091628175184,0.04409107719346409,-0.08908213236222869,0.13184839839007287,0.15083061176439622,0.0444508644576879,0.013594492251381011,-0.09832169713010772,0.022888773474558657,0.00644417773090494,-0.07249467374753202,0.056302480269998866,0.012273829831046988,0.05198602060604057,0.07645227080743333,0.0058483873924078875,0.009455620127842351,-0.03330350632351648,-0.008058602015642216,-0.060613645939619945,-0.03385321121576791
2001-05-30,Ib,event,-0.17571318788192092,-0.09550265341488225,-0.2624758317248625,-0.18206428812455516,-0.11165710439677022,0.01968502046927668,-0.15080700966774674,-0.02454016915102195,-0.10373249356488316,-0.10893828697904503,0.05085273183381455,0.08058964855422139,0.01751250224250848,-0.013519218026998313,0.04132567137517591,-0.09062598786726611,0.08696053542557117,0.018893451229950786,0.014223943612604211,-0.031832790364758,0.009245685931613004,-0.04295584320442963,0.045900359865502845,-0.033847594755306264,-0.01356599958202397,-0.013450640664878334,-0.024064817918225952,0.007751073590710497
2001-06-03,II,event,-0.3622424087045939,0.5621869072599257,0.4529854025950264,0.35555273931892956,0.053934440850525824,-0.6386331385268358,-0.47045899744292585,-0.03251953767709376,-0.09790922494382806,-0.22321115220007848,-0.08196990288945344,0.08144106626187132,-0.13386608059348615,0.39290159670819697,0.19028079808178638,-0.19235189337320624,-0.06891382878278667,-0.06033892756994532,0.007319042914480962,-0.039545908060897715,-0.006000654401686832,-0.08630577952613794,-0.005958339283288233,0.03236281474885258,0.0584048241937888,-0.0902091881712248,-0.05371372357151192,-0.012379283586163702
2001-06-04,Ib,event,-0.43389156306641025,0.4670332183588811,-0.12273974134513017,0.22107388241592257,-0.4069515194664636,-0.2752430284401643,-0.061617266744233866,0.023599680944382494,-0.019502282519740313,-0.008503761721988965,-0.014000342736400773,0.17838911348116307,-0.04583037290876066,0.046326318740560174,-0.09179335774503057,-0.0262105131085938,0.006166483594414542,0.07808230736151238,0.09961879977525097,0.01734148705593299,-0.01733625147321656,0.024815109924069857,-0.054562490404617726,0.0899704079564353,-0.02283433841592103,-0.022315057929710207,-0.04531277437793575,-0.019439017142672575
2001-06-07,nonevent,notevent,-0.46434444692783,-0.015228017774561942,-0.13997191662762415,-0.16320071295893937,0.00560317502277577,0.0164065817847885,-0.18094273300425112,-0.14114382193086242,-0.1177472873016568,0.01637084185741942,0.11350197455026309,-0.024612028951093004,-0.026345656130727587,-0.039997591001915044,-0.003555861032494534,0.028119262296130744,-0.0016652482296356265,-0.011441211513919827,-0.008359030596703461,0.039160356856858425,0.00767180677038498,-0.0065199234653642284,-0.028691189099357414,0.02767271727912483,0.03484580259667614,0.013501576327122265,0.033425431573443486,-0.016618700420054783
2001-06-10,nonevent,notevent,0.28065525834020494,0.6180882604981657,-0.16902356837887672,0.27811949068257735,-0.3908288631468262,-0.28446555174944305,-0.12415954225445155,-0.1383364143348409,0.19564499688209533,0.06177821506241504,0.2588893741305082,0.12496898769252991,-0.03117372011938664,0.10270681105601537,-0.01610073347997949,-0.015225715974920472,0.03834740163490646,7.709912464761245e-05,0.11398405600951612,0.06838490086743748,-0.042315121016225136,-0.003133991718548199,0.0016917506475716195,-0.03680275519606748,-0.021820740289769037,0.04685773316367539,0.0467850978719661,0.07781746478659217
2001-06-14,nonevent,notevent,0.7019611026022361,0.773320369861476,-0.28582600971365996,0.4117158372826005,0.05354369637677627,0.12206551232524909,-0.06451546607286443,0.001764625735823006,0.19958325829467063,0.18329577051455007,0.2442478973031862,0.006994980433338177,-0.01167664770888914,0.0332635711975471,0.019173551027162877,0.047898135520543665,-0.0520620950266272,-0.09315016948143047,0.031608477400608063,0.1048617800024263,-0.05703487345211092,-0.03801414013845735,0.02196050449292055,-0.05103936769129849,-0.01025768518196191,-0.02318918496651802,-0.023127375739911953,-0.060973185133431466
2001-06-21,nonevent,notevent,0.48653815861258515,0.44214204838006366,-0.22593311440184274,-0.34071558926815737,0.07249672346579178,0.13927753398440088,-0.12479488681716874,0.040498843089834584,-0.09650285438609077,0.0010461365605961305,0.03194024362231657,0.008483241345983591,-0.019807905187207653,0.007974515200502958,-0.0671492480851647,0.03317258478638752,-0.018954965204076052,-0.09211500597030084,0.053352800227346876,0.12212494267910906,-0.0698001574560242,-0.041279681879008254,0.012336284559390695,-0.037197491727659744,-0.020403797739858356,0.004269216267360871,-0.011726044310705303,-0.01760800907716599
2001-06-22,nonevent,notevent,0.29457445114739284,0.490670475590283,-0.2173562128275223,-0.41958891443498325,0.027973977223616338,0.10484776464990998,-0.0728111304925148,0.08175565564809345,-0.06117157848502114,0.03403340944617526,-0.10819878945036415,0.026890461212621505,-0.05003920868698877,0.03090870152029528,-0.007635781119591959,-0.005633080655290809,-0.17192341113089127,-0.10789874778280013,-0.0656193393976044,0.028129314870380492,0.005460189334587889,0.03455744827062272,-0.007078366973941378,-0.007507504289832304,0.011916261819526092,-0.01028874409284011,0.019687192788089385,-0.02193352792838366
2001-06-24,II,event,-0.4846366637408552,0.13484305742726146,-0.11677724961607679,-0.19672543745150622,0.05795793569189418,0.01724481441511099,-0.25517827662422754,-0.027621483991390597,0.038114534788009934,0.006342006800881821,-0.14725813535634943,-0.0956825290617851,0.0344812453907004,-0.027639217890429783,0.09411257575237846,-0.03001810140502502,0.046039796158576375,-0.086483593163632,-0.02659160954604223,-0.015875731294417238,0.04896073740243939,0.023458278346411218,0.03005761511338154,-0.03675685530501577,-0.0013864285535102065,-0.0037831937887724872,0.012580525911554433,0.006670761959872468
2001-07-01,nonevent,notevent,-0.702334258169893,0.3581877814579617,0.062087254718902384,-0.2669508595711775,0.11568089087090574,-0.007886712289478438,-0.06039128906056415,-0.003407279497660403,-0.16825918665948247,0.06467980053187325,0.02026379258385304,0.04162291163574456,-0.15905351226721157,-0.11612567366627924,-0.13476722446841066,0.08599115446105268,-0.012648686766329832,-0.0168348472728035,0.0460783974445695,0.05657294867642296,0.03141977983200514,0.06680313139369483,-0.04308736050985218,0.019930814541838593,-0.017611912079631618,0.028409179555919914,-0.011851405010816449,0.026609234679843254
2001-07-10,nonevent,notevent,0.05585550420174697,0.7372830888175473,-0.06733758477544036,-0.1379369269466586,0.25972725769101945,0.1726870896913497,-0.19697862514924475,0.09290296994091862,-0.03387316188710831,0.1104487967632434,-0.2532011330551298,-0.04403258666956025,-0.038160240578466634,-0.16480622090446279,-0.07362857097098868,0.1519715234666016,0.05249162467185639,-0.104416410234862,-0.052306796477678504,0.10360482983671186,-0.0360509048867748,-0.029274292287366013,-0.06521043933209444,0.04906398909325564,0.009069328432581675,0.02277268575520172,0.035949086898073856,-0.0198364268345925
2001-07-21,nonevent,notevent,0.4427841362222805,1.1863368468905995,0.08261370514254515,-0.05995456038959166,-0.06916802650323044,-0.2742638310019931,0.1275676129642677,0.13867898799090653,0.30505947691909374,0.2165747804703584,0.15266124315510873,0.10400242639272757,-0.03418957978501309,-0.08682136493848805,0.15144735026925513,0.08187002475354395,0.07410968912035036,0.08143376573217019,-0.12596988797036576,-0.08899631616711051,0.03977726120686933,0.06746992966488335,-0.0537916891419182,0.034102126775107704,-0.05445999617147652,-0.00012771125520088633,-0.019289640080403497,0.027641589331440213
2001-07-31,Ib,event,-0.4997318728682895,0.31800538440411014,-0.20245489133567363,0.20459310518357327,-0.342135883545309,0.07461763187112877,-0.14394510373177047,-0.030203105476481647,0.08752991135684986,0.16702466690752435,-0.03858257489176826,0.13472671741382214,0.09355292539586275,0.09736266321946936,-0.07565651512292576,0.007152940055871823,-0.0744496458926294,0.0137927156344861,0.06456281573951606,0.0037059450041245145,-0.02194134542495506,0.038330779838138145,-0.02415927536101452,-0.01868783828933709,-0.039696934613620324,-0.04092769859642905,-0.05891840207292731,-0.053149409357394
2001-08-01,Ib,event,-0.2757336573530039,0.005563885368479089,-0.3411725065175646,-0.27954126941975227,-0.11234547293998905,0.1428042148783304,-0.14109956235712626,-0.1807941736693088,-0.016342284119070065,0.1369699399859485,0.01295929587099075,0.05090930615916205,-0.0010167339582445535,0.12710399450813806,-0.005523964370551025,-0.02319880129748756,-0.06561607229213276,-0.03108765614235626,0.02020654574168264,0.07319630753080386,0.014538458958834408,0.009890415991921102,-0.0005299449946220647,-0.017999413024006934,0.00813391115426479,-0.01428189758824327,0.006751955962456675,-0.012624192580440412
2001-08-02,Ib,event,-0.5108752577319386,-0.05747561070381116,-0.3141428505586847,-0.05050439886733559,-0.05453918839749675,0.24862570089945343,-0.14004437750247847,-0.04981207319028296,0.029267190213499068,0.08331860558834468,-0.043580754616161475,0.07476910579917698,0.049606096133021284,0.16173174516787295,-0.0644116489428925,-0.04398390227780854,-0.042337440566423676,0.05751165554410582,0.0297798311898163,0.005130719877439726,0.0061057667581516355,-0.007705944195868693,0.009291249215890524,-0.018090665768723483,-0.024520847363799916,-0.010430414478772836,-0.020264452429902633,0.013630953201885994
2001-08-10,II,event,-0.6266400618648076,0.301991477273532,-0.1334124284302526,-0.14280304083041076,-0.1334054072864127,0.08984558336480829,-0.19779316021692778,0.011316653483102188,-0.07229221626902278,-0.025778637403210253,-0.37088959480760725,0.12653946967680094,0.0014247686148618278,0.05429236146630672,-0.1989894705537889,0.02258572830899841,0.09715459376813654,0.07339630234232498,0.006605510666627724,0.0064588707566425,0.030073906178445842,-0.027625824466962778,-0.04296892098604564,0.02351765713706943,0.011305709463298742,-0.002056193824210017,0.03585424107806748,0.017773182569673626
2001-08-11,II,event,-0.2210731830332213,0.8306577258543857,0.06836330172780714,0.17392151776799386,-0.47188926229157446,-0.2939053249294492,-0.0998979259558385,0.13372149277682355,0.1773036288671884,0.18386077838067458,0.2515430726797216,0.14871382543986492,0.00015459471989218797,-0.00927212381018216,0.0347280465766349,-0.009878818562030768,-0.01742182259655772,-0.0070209651260181175,0.06856621533360857,-0.04737286648718877,0.03678340435846814,0.06709727511831373,-0.012191892637801578,0.053060395993286574,-0.03322458648684792,-0.0210717149812134,-0.054356754436109794,-0.011475790130908237
2001-08-22,nonevent,notevent,-0.3225052130850234,0.22176312636461226,-0.24784395107527496,-0.11510055397563551,-0.009903042791369986,0.1814893398868791,-0.27964667595354764,0.22654239919691388,0.13777281360560142,-0.03550800653484503,-0.19100469272132667,0.0190934259178882,-0.0342588755059774,0.04136776857417015,-0.1297751647098944,0.01863678136178419,-0.16411881232015751,-0.05817650971361451,-0.013607682670261436,0.05039142587126228,0.01245716455812541,0.06842833056599969,-0.02389871579041508,0.018908794914923803,-0.03936165214444543,0.009895312325560677,-0.0032496875459815484,0.01883423229146542
2001-08-25,nonevent,notevent,-0.4337134981531763,0.31330689812945334,-0.05450924422606178,-0.3403995960653143,-0.09754749082046293,0.06371645263353255,-0.1837435574776683,0.3048147817341466,-0.028027552660279516,0.05402262161914316,-0.029412994242625674,0.005073715647758534,-0.06329662262557967,-0.036820066543184524,-0.07603150075897168,0.04530334958463787,-0.18401935090303528,-0.032144784632615955,-0.05572091651754525,0.021667336113999403,-0.037557216748990256,-0.004275602422417705,-0.006585416808585035,-0.03630897855355038,-0.00041190412161059496,-0.008494207235944353,-0.028915317919549287,0.029344336030005174
2001-08-28,Ia,event,-0.5092762117423631,0.053271995854760064,-0.17574331667451504,0.15698446457088314,0.20601216681665854,0.46005004855601345,-0.19079197554665359,-0.01116368970582631,-0.03311648733678708,0.1836403931380379,0.08776890175375938,-0.0311405039220882,0.028242530719226114,0.1674230290867114,-0.016317155308049874,-0.102472299321758,-0.10510312268094231,0.00969584284989668,0.030508063373954175,-0.00896714655719817,0.00954936262297796,-0.06089338900048703,0.08531049679210015,-0.1256350428287549,-0.03511828313825027,-0.00823965214775891,-0.013371535158679154,0.008405065030058107
